date,return
05/12/2014,0.02157191750370299
05/09/2014,0.015127254423993246
05/08/2014,0.0020393506680271793
05/07/2014,-0.010055490877637721
05/06/2014,-0.02400485890827669
05/05/2014,-0.0002273378135140799
05/02/2014,-0.0064364511663525395
05/01/2014,0.008905224878143473
04/30/2014,-0.001970849441449437
04/29/2014,0.020400276275255157
04/28/2014,0.001879194428561187
04/25/2014,-0.017099494618581398
04/24/2014,-0.0033780315085715235
04/23/2014,-0.014715503290709671
04/22/2014,0.011709702116414445
04/21/2014,-0.013952532202802934
04/17/2014,-0.036726917292514455
04/16/2014,0.03746915670975509
04/15/2014,0.007361290452552567
04/14/2014,0.003618528730643112
04/11/2014,-0.019132996486587634
04/10/2014,-0.04110685094086949
04/09/2014,0.016651685806530685
04/08/2014,0.03112508140258309
04/07/2014,-0.009187283940202353
04/04/2014,-0.04668794707285436
04/03/2014,0.004832424270440819
04/02/2014,-0.00028207785888434574
04/01/2014,0.018295436390690242
03/31/2014,-0.005393039459372201
03/28/2014,0.002739689523067145
03/27/2014,-0.012305863547698257
03/26/2014,-0.023085850880294738
03/25/2014,0.0006823037208945494
03/24/2014,-0.02122498208387829
03/21/2014,-0.011794570767541668
03/20/2014,-0.00174282290380979
03/19/2014,-0.009915243410186373
03/18/2014,0.01607241624255206
03/17/2014,0.016456322182957436
03/14/2014,-0.013674615139915941
03/13/2014,-0.01510808147489044
03/12/2014,0.006091727731436859
03/11/2014,-0.009557835685401929
03/10/2014,-0.0026506896883096032
03/07/2014,-0.003952083835811877
03/06/2014,0.0011081479942161858
03/05/2014,0.002757433142385617
03/04/2014,0.010160514218868178
03/03/2014,-0.010660977031954124
02/28/2014,-0.0029199614649053577
02/27/2014,-0.0007866799913468855
02/26/2014,0.00013929957783648554
02/25/2014,0.006177273378601073
02/24/2014,0.007243738459102527
02/21/2014,-0.00026568923045982174
02/20/2014,0.001472057012778154
02/19/2014,-0.007052678017270276
02/18/2014,0.006717640414273753
02/14/2014,0.0024168597704559273
02/13/2014,0.01113188527960006
02/12/2014,-0.0029324006019102716
02/11/2014,0.014706833486124851
02/10/2014,-0.003830348880920919
02/07/2014,0.015069440843147272
02/06/2014,0.014660577477719284
02/05/2014,0.004428253105347585
02/04/2014,0.004173123202481159
02/03/2014,-0.04025500409222927
01/31/2014,0.04014479376707135
01/30/2014,0.025719980115029868
01/29/2014,-0.01432755744939137
01/28/2014,0.01977794298587703
01/27/2014,-0.020109822207029737
01/24/2014,-0.03126461708958521
01/23/2014,-0.004223090172576607
01/22/2014,0.0011343064100666747
01/21/2014,0.011446924655805681
01/17/2014,-0.004921164425881124
01/16/2014,0.006616559887449254
01/15/2014,-0.0006786252473116959
01/14/2014,0.023526749127885008
01/13/2014,-0.0063706495114544326
01/10/2014,-5.312135182606438e-05
01/09/2014,-0.00962997293009408
01/08/2014,0.0020810790670082093
01/07/2014,0.01927818925099502
01/06/2014,0.011149370704810467
01/03/2014,-0.007294850233821281
01/02/2014,-0.006772482774811229
12/31/2013,0.010140085587346099
12/30/2013,-0.007993563681377033
12/27/2013,0.0008412233977509649
12/26/2013,0.005054672220903491
12/24/2013,-0.0029234841831289548
12/23/2013,0.013156198067109222
12/20/2013,0.013256950211510509
12/19/2013,0.0013552340898580141
12/18/2013,0.01391766558597845
12/17/2013,-0.0029078356272774393
12/16/2013,0.011491483815386488
12/13/2013,-0.00857040014287082
12/12/2013,-0.006804095822473643
12/11/2013,-0.00679480206271012
12/10/2013,0.006047407507982454
12/09/2013,0.007729927272757619
12/06/2013,0.011850555555292559
12/05/2013,-0.000793862815308104
12/04/2013,0.004671194628747915
12/03/2013,-0.001156976561107096
12/02/2013,-0.00482252784894617
11/29/2013,-0.0033111384299380924
11/27/2013,0.004440667857470043
11/26/2013,0.011931918430809128
11/25/2013,0.013606198944807402
11/22/2013,-0.0021081881942731744
11/21/2013,0.011503338696633014
11/20/2013,-0.0028189662297391387
11/19/2013,-0.006155731753862682
11/18/2013,-0.0019448010757181957
11/15/2013,-0.0016131038488662187
11/14/2013,0.0026731434814593253
11/13/2013,0.02044910328113367
11/12/2013,0.0011775207978911178
11/11/2013,-0.0053541639442567235
11/08/2013,0.008016308708034695
11/07/2013,-0.01447080718619431
11/06/2013,0.0012040828046261014
11/05/2013,-0.004473219758404848
11/04/2013,-0.0009055007284780454
11/01/2013,-0.0034349729110972936
10/31/2013,0.00015529744138511058
10/30/2013,-0.0056164136757601455
10/29/2013,0.020926069744599166
10/28/2013,-0.0001970325883310098
10/25/2013,-0.010092133949791166
10/24/2013,-0.005681560245555731
10/23/2013,0.024240317263211048
10/22/2013,0.0036878661280009555
10/21/2013,-0.008018505075051814
10/18/2013,0.1379628544176449
10/17/2013,-0.010289198746641227
10/16/2013,0.01816302112905424
10/15/2013,0.006734339381081717
10/14/2013,0.00472482582274977
10/11/2013,0.00431904044471732
10/10/2013,0.01446502060096731
10/09/2013,0.0025653965597313704
10/08/2013,-0.013941872713643578
10/07/2013,-0.007577174514002758
10/04/2013,-0.0042690155272312735
10/03/2013,-0.01340101339413485
10/02/2013,0.0011160803307896964
10/01/2013,0.012661113109326187
09/30/2013,-0.000547704429429973
09/27/2013,-0.0020268981556542933
09/26/2013,0.0010715221799205415
09/25/2013,-0.010836207106124696
09/24/2013,0.0003835477703544144
09/23/2013,-0.018392002301248652
09/20/2013,0.005253795123657265
09/19/2013,-0.005457610379907695
09/18/2013,0.019421987919893136
09/17/2013,-0.0018586347010820354
09/16/2013,-0.0014734570288894115
09/13/2013,-0.00446778172729188
09/12/2013,-0.003492533454458219
09/11/2013,0.008462042641834403
09/10/2013,0.0006981479545058004
09/09/2013,0.009629647401618794
09/06/2013,2.2706714218101262e-05
09/05/2013,0.009097899843302422
09/04/2013,0.013075640628789631
09/03/2013,0.015916829656383438
08/30/2013,-0.009971547626972116
08/29/2013,0.008107950601524565
08/28/2013,-0.0018820557161229304
08/27/2013,-0.018744406479011776
08/26/2013,-0.004389804254062524
08/23/2013,-0.004005844672531162
08/22/2013,0.005038365468561424
08/21/2013,0.004518022974251472
08/20/2013,-0.00026567939582134413
08/19/2013,0.010199407512185567
08/16/2013,-0.0031989560013996796
08/15/2013,-0.011669174538708265
08/14/2013,-0.012981557229966079
08/13/2013,-0.00481084164708109
08/12/2013,-0.0055030276047883485
08/09/2013,-0.0025206012420869446
08/08/2013,0.0022567883535837105
08/07/2013,-0.006602937793583295
08/06/2013,-0.009314892070172337
08/05/2013,-0.0017318152732701214
08/02/2013,0.002598882480245679
08/01/2013,0.018552532852379653
07/31/2013,-0.0035580965712614598
07/30/2013,0.009804228103109405
07/29/2013,-0.003478829418283405
07/26/2013,-0.002647317320389398
07/25/2013,-0.016834587635180486
07/24/2013,-0.0009958260520251765
07/23/2013,-0.007576560290263553
07/22/2013,0.015726024306470583
07/19/2013,-0.015460954190586683
07/18/2013,-0.008567880284553952
07/17/2013,-0.0011526485074610157
07/16/2013,-0.0054937396391716445
07/15/2013,0.001831015659346147
07/12/2013,0.0029992181740405937
07/11/2013,0.015728640822572557
07/10/2013,0.0008285006726019438
07/09/2013,0.00016576874434012505
07/08/2013,0.012982751100032108
07/05/2013,0.007964523600048939
07/03/2013,0.004669561400254725
07/02/2013,-0.006273364391126696
07/01/2013,0.008530549492345855
06/28/2013,0.0037625058904390118
06/27/2013,0.003914609659398149
06/26/2013,0.008600784813163781
06/25/2013,-0.004127440243024545
06/24/2013,-0.012645712900886147
06/21/2013,-0.004306354053915645
06/20/2013,-0.01769775786167958
06/19/2013,6.666282859137861e-05
06/18/2013,0.01621432381248487
06/17/2013,0.012810858241273732
06/14/2013,-0.0022348400260304873
06/13/2013,0.005756974153413522
06/12/2013,-0.008899672150288404
06/11/2013,-0.011693702466102575
06/10/2013,0.011924087317333649
06/07/2013,0.017452398168010027
06/06/2013,0.00574613987789263
06/05/2013,0.0006984267152331736
06/04/2013,-0.009831403571716931
06/03/2013,-0.004120665455071513
05/31/2013,0.0005283095055252851
05/30/2013,0.00282157914334898
05/29/2013,-0.014706068232891141
05/28/2013,0.00910323447896126
05/24/2013,-0.01072741432702121
05/23/2013,-0.007454277989778052
05/22/2013,-0.01935011164259465
05/21/2013,-0.001717087806211836
05/20/2013,-0.0007149411950897534
05/17/2013,0.0058747269318136985
05/16/2013,-0.013123828464579991
05/15/2013,0.03245406800193034
05/14/2013,0.010905584671827933
05/13/2013,-0.0030673377055309165
05/10/2013,0.010040414681069481
05/09/2013,-0.002461060356740111
05/08/2013,0.019131444267141286
05/07/2013,-0.005014249066115194
05/06/2013,0.018717763220974678
05/03/2013,0.019418792503318703
05/02/2013,0.011189218845548734
05/01/2013,-0.005020763275977045
04/30/2013,0.006727244928022789
04/29/2013,0.022010890594416074
04/26/2013,-0.009492009908168357
04/25/2013,-0.005347574288773672
04/24/2013,0.0068696135569822955
04/23/2013,0.009736179860125753
04/22/2013,0.0003000880008011864
04/19/2013,0.044339341102020355
04/18/2013,-0.021276329249587188
04/17/2013,-0.013625371233132117
04/16/2013,0.01463046449114184
04/15/2013,-0.010277810538336965
04/12/2013,-0.00043018395468527907
04/11/2013,0.0002657767192302063
04/10/2013,0.01611265542618003
04/09/2013,0.003613533282431582
04/08/2013,-0.010471864584418499
04/05/2013,-0.015118144765117596
04/04/2013,-0.013805509510917647
04/03/2013,-0.00841286462351158
04/02/2013,0.014790468547568889
04/01/2013,0.00881403313900584
03/28/2013,-0.010552394672110091
03/27/2013,-0.012013512030175167
03/26/2013,0.003433667535602148
03/25/2013,-0.0008268986089329146
03/22/2013,-0.0011709654234014634
03/21/2013,-0.004234656125467026
03/20/2013,0.0041783472828230235
03/19/2013,0.004369982929583063
03/18/2013,-0.007994631276173749
03/15/2013,-0.008812700944580755
03/14/2013,-0.004567980234689759
03/13/2013,-0.002779050291122648
03/12/2013,-0.008636628806040714
03/11/2013,0.003968615256791467
03/08/2013,-0.0012970947131398134
03/07/2013,0.0014674526054662617
03/06/2013,-0.008609607153406458
03/05/2013,0.02081556622300876
03/04/2013,0.018990535884821066
03/01/2013,0.006228168270788112
02/28/2013,0.0017755335630300594
02/27/2013,0.012213164920182009
02/26/2013,-0.0008093684394973776
02/25/2013,-0.011179051970934996
02/22/2013,0.005254405044388339
02/21/2013,0.00387400975364384
02/20/2013,-0.017834837660598492
02/19/2013,0.017606513414103145
02/15/2013,0.006435424356944094
02/14/2013,0.006335808104724004
02/13/2013,0.002766724904927402
02/12/2013,-0.0021982865501446822
02/11/2013,-0.0037562447744626647
02/08/2013,0.014755507587768786
02/07/2013,0.004907986116156493
02/06/2013,0.0057852481019301846
02/05/2013,0.008853574364492045
02/04/2013,-0.02137705090069176
02/01/2013,0.026346838867747878
01/31/2013,0.002467363888089498
01/30/2013,0.00019898837816968671
01/29/2013,0.003929564675249057
01/28/2013,-0.0039009036990459147
01/25/2013,-0.0007160347380702086
01/24/2013,0.01714092663273302
01/23/2013,0.054960424714147284
01/22/2013,-0.0023279095031090427
01/18/2013,-0.009573715738430301
01/17/2013,-0.0054111237161713075
01/16/2013,-0.013435842394832542
01/15/2013,0.002322902876182352
01/14/2013,-0.022621928407396484
01/11/2013,-0.0020094944934037364
01/10/2013,0.004552133859313219
01/09/2013,0.006573027589176521
01/08/2013,-0.0019735366770689067
01/07/2013,-0.0043632820486143135
01/04/2013,0.019760361621871267
01/03/2013,0.0005807464794665615
01/02/2013,0.022434890734480864
12/31/2012,0.010528406626733463
12/28/2012,-0.008891504979011543
12/27/2012,-0.003639608138267076
12/26/2012,-0.000887915843589578
12/24/2012,-0.008565889557318901
12/21/2012,-0.009316722537768402
12/20/2012,0.0031244945731050988
12/19/2012,-0.0013312790381064814
12/18/2012,0.00040229081310319493
12/17/2012,0.026810695241216775
12/14/2012,-0.0010530923831978114
12/13/2012,0.007368516007306544
12/12/2012,0.0009758211072700135
12/11/2012,0.016719630061693108
12/10/2012,0.0017684991177475292
12/07/2012,-0.0100125958965736
12/06/2012,0.004812257436890188
12/05/2012,-0.00464521839983967
12/04/2012,-0.006069734098855608
12/03/2012,-0.004467528174525993
11/30/2012,0.009365572754069896
11/29/2012,0.012023385201121917
11/28/2012,0.019322832872831718
11/27/2012,0.014459641874224265
11/26/2012,-0.010210074404875228
11/23/2012,0.0031537751863503433
11/21/2012,-0.00611962774546275
11/20/2012,0.0026338894371460723
11/19/2012,0.03249483882957228
11/16/2012,-0.0001236161611363125
11/15/2012,-0.008106685520460215
11/14/2012,-0.009862651549784362
11/13/2012,-0.010286894694416784
11/12/2012,0.004328661247075333
11/09/2012,0.01646506132501365
11/08/2012,-0.022229848113929966
11/07/2012,-0.021416493328136523
11/06/2012,-0.0018155976923349111
11/05/2012,-0.007210126957261699
11/02/2012,0.00047997956326507055
11/01/2012,0.01071583170077758
10/31/2012,0.007627886878061768
10/26/2012,-0.0038508718831646786
10/25/2012,0.0006791240369940371
10/24/2012,-0.004482933444501544
10/23/2012,0.002475399553211469
10/22/2012,-0.004576170913936812
10/19/2012,-0.019007245602647854
10/18/2012,-0.08006721868532224
10/17/2012,0.014489037694075097
10/16/2012,0.005020388993668492
10/15/2012,-0.0050620982898872315
10/12/2012,-0.008955615443473538
10/11/2012,0.00929408707567343
10/10/2012,0.0006315857903777263
10/09/2012,-0.01814361231910983
10/08/2012,-0.01277927393110372
10/05/2012,-0.0005207902104483575
10/04/2012,0.007278637123520161
10/03/2012,0.007278850573259676
10/02/2012,-0.006287879871750723
10/01/2012,0.009648763931209819
09/28/2012,-0.002643783974066585
09/27/2012,0.004034690109179412
09/26/2012,0.005739834653399694
09/25/2012,-0.0002935752354089229
09/24/2012,0.020967575251202235
09/21/2012,0.008061863752169595
09/20/2012,0.0008522203663996628
09/19/2012,0.012836187548299016
09/18/2012,0.011690523398443444
09/17/2012,0.0004226512248630578
09/14/2012,0.005155597890880515
09/13/2012,0.021942945528491634
09/12/2012,-0.001892463692606839
09/11/2012,-0.012243696075460733
09/10/2012,-0.007618796878568398
09/07/2012,0.009651126194625126
09/06/2012,0.027441510215446545
09/05/2012,-0.00046984187975107123
09/04/2012,-0.005911595768587539
08/31/2012,0.005002274654277981
08/30/2012,-0.00920040819418561
08/29/2012,0.015887734741404282
08/28/2012,0.01199911314080398
08/27/2012,-0.013866195910087017
08/24/2012,0.0027039230191598434
08/23/2012,-0.0005611816480317961
08/22/2012,0.011456138293643454
08/21/2012,-0.008926229986032657
08/20/2012,-0.0023628313704721453
08/17/2012,0.006345909659071489
08/16/2012,0.007984575539300438
08/15/2012,-0.001675032066420145
08/14/2012,0.013105920683279669
08/13/2012,0.02805296499689168
08/10/2012,-0.000544875937453169
08/09/2012,0.00018687338709566466
08/08/2012,0.002638344777985389
08/07/2012,-0.003546868171295765
08/06/2012,0.002323296817735764
08/03/2012,0.020007945450629963
08/02/2012,-0.006211701311846289
08/01/2012,-0.0004580994055752296
07/31/2012,0.0010595985442524408
07/30/2012,-0.004189269711245288
07/27/2012,0.03521587122355259
07/26/2012,0.008832427412229555
07/25/2012,0.0006912204481864522
07/24/2012,-0.01289985258551951
07/23/2012,0.007678201698058179
07/20/2012,0.029946458690991624
07/19/2012,0.021179072884425162
07/18/2012,0.006987677107814698
07/17/2012,0.0031482310371764273
07/16/2012,-0.002775216200404051
07/13/2012,0.010587592535404828
07/12/2012,-0.0012429981201579786
07/11/2012,-0.018067749396828488
07/10/2012,-0.0073548918689073815
07/09/2012,5.122689559475075e-05
07/06/2012,-0.01668010939194901
07/05/2012,0.013762523513319384
07/03/2012,0.0126793877357923
07/02/2012,0.0006895597284500266
06/29/2012,0.027927954628286532
06/28/2012,-0.008765165379480824
06/27/2012,0.008181577867329032
06/26/2012,0.007098293680131657
06/25/2012,-0.01886330727263802
06/22/2012,0.011093216684407933
06/21/2012,-0.021298367545202774
06/20/2012,-0.006912725422316155
06/19/2012,0.018708870387263807
06/18/2012,0.011231012445105272
06/15/2012,0.00976661385067265
06/14/2012,-0.0036358275726946277
06/13/2012,-0.007096034880669988
06/12/2012,-0.005980698027291129
06/11/2012,-0.020587508459206916
06/08/2012,0.0038393407899532223
06/07/2012,-0.004030479963986601
06/06/2012,0.01781165831478972
06/05/2012,-0.014137748745287771
06/04/2012,0.013327890704133078
06/01/2012,-0.01700921272054429
05/31/2012,-0.012529096134684644
05/30/2012,-0.01028037029019547
05/29/2012,0.0047503799454462325
05/25/2012,-0.020094015640513267
05/24/2012,-0.009516687113555265
05/23/2012,0.01441415548606444
05/22/2012,-0.02167367026954537
05/21/2012,0.022834794786932944
05/18/2012,-0.03635343894805155
05/17/2012,-0.009349196288290059
05/16/2012,0.02916009281210669
05/15/2012,0.011771497969683764
05/14/2012,-0.0020322764603066383
05/11/2012,-0.013737311858787673
05/10/2012,0.007403768549131133
05/09/2012,-0.005940041460952661
05/08/2012,0.008624850437212526
05/07/2012,0.01772278831937227
05/04/2012,-0.02299427563365216
05/03/2012,0.00619166347190442
05/02/2012,0.004682140742334839
05/01/2012,-0.0006944281477557974
04/30/2012,-0.016472064433543588
04/27/2012,-0.0007961243491385016
04/26/2012,0.00943053890736643
04/25/2012,0.014053604761447964
04/24/2012,0.006141258520445304
04/23/2012,0.0025836187738548584
04/20/2012,-0.005406315987403465
04/19/2012,-0.013416745010772238
04/18/2012,-0.003477822518568454
04/17/2012,0.005774924747494202
04/16/2012,-0.029667006168450874
04/13/2012,-0.040567766842910205
04/12/2012,0.02366506660452618
04/11/2012,0.014516735874567727
04/10/2012,-0.0063090657629345
04/09/2012,-0.0023405142720019333
04/05/2012,-0.00445567869780692
04/04/2012,-0.011624247544431797
04/03/2012,-0.006646869041031441
04/02/2012,0.00885777942592581
03/30/2012,-0.011057761035311526
03/29/2012,-0.011208396672191645
03/28/2012,0.013508043128231766
03/27/2012,-0.0035574450499738937
03/26/2012,0.01048872445468721
03/23/2012,-0.005355626485408635
03/22/2012,0.009484720838220478
03/21/2012,0.0102448253552449
03/20/2012,-0.0007728803283873403
03/19/2012,0.014303087713027253
03/16/2012,0.006294954956415074
03/15/2012,0.008344265164660263
03/14/2012,-0.002897489516901664
03/13/2012,0.020870941484448586
03/12/2012,0.008163182727532949
03/09/2012,-0.011348267493997788
03/08/2012,0.0005603412867024839
03/07/2012,0.0030415250808512634
03/06/2012,-0.015124136433036617
03/05/2012,-0.011267632739361556
03/02/2012,-0.0018476620538454332
03/01/2012,0.0067125254768842894
02/29/2012,-0.00022637431806740499
02/28/2012,0.014902082040015212
02/27/2012,-0.0009674248513156042
02/24/2012,0.00625304293263268
02/23/2012,-0.0030101902395971566
02/22/2012,-0.009869680323266
02/21/2012,0.01548022674332192
02/17/2012,-0.003099658436002751
02/16/2012,0.0015853183396283674
02/15/2012,-0.006887973013733708
02/14/2012,-0.0039855560228224405
02/13/2012,0.010381024761846255
02/10/2012,-0.009076572619088348
02/09/2012,0.0026399205144528796
02/08/2012,0.005076130642585569
02/07/2012,-0.003808967102237918
02/06/2012,0.021397530724057357
02/03/2012,0.019175880882944803
02/02/2012,0.007368800852155791
02/01/2012,0.0012410991372851035
01/31/2012,0.004189076093801969
01/30/2012,-0.003948387494247825
01/27/2012,0.020911803745613303
01/26/2012,-0.0024408122985192723
01/25/2012,-0.019692556085367213
01/24/2012,-0.007839110040683715
01/23/2012,-0.0008020900517877152
01/20/2012,-0.08377507296627328
01/19/2012,0.010522825989964396
01/18/2012,0.0068885619338409
01/17/2012,0.005744101983657937
01/13/2012,-0.007385165261808045
01/12/2012,0.005878973241327335
01/11/2012,0.004525436171816163
01/10/2012,0.0010924849884988267
01/09/2012,-0.04239870743988189
01/06/2012,-0.013641662343098087
01/05/2012,-0.013871474206469727
01/04/2012,0.00431317585288001
01/03/2012,0.03020589786525592
12/30/2011,0.005448332233185757
12/29/2011,0.004220669951468192
12/28/2011,-0.000858987097276507
12/27/2011,0.011229719674188428
12/23/2011,0.00546287198180261
12/22/2011,0.006199912937365612
12/21/2011,-0.0072180014858481386
12/20/2011,0.01373367130307188
12/19/2011,-0.0065978446911890785
12/16/2011,0.010362479218267147
12/15/2011,0.002378416790368843
12/14/2011,-0.01208386633214326
12/13/2011,0.0003838107181882731
12/12/2011,-0.003235539891114989
12/09/2011,0.018456351411420442
12/08/2011,-0.011774381692705501
12/07/2011,-0.0006091330727857192
12/06/2011,-0.0030048860044294104
12/05/2011,0.008527338801059874
12/02/2011,0.01073688210801026
12/01/2011,0.02399104570894231
11/30/2011,0.028236711057429698
11/29/2011,-0.0089426884580366
11/28/2011,0.04474236680703219
11/25/2011,-0.012471253891955528
11/23/2011,-0.017051654537719594
11/22/2011,-0.0016181248955820808
11/21/2011,-0.02343328775511017
11/18/2011,-0.00996891106366654
11/17/2011,-0.017335285155762478
11/16/2011,-0.008255469119465085
11/15/2011,0.005807580027685368
11/14/2011,0.007643618915168363
11/11/2011,0.022299437686194256
11/10/2011,-0.009767873848271113
11/09/2011,-0.018600688367228252
11/08/2011,0.006591769382213029
11/07/2011,0.02044819776756883
11/04/2011,-0.0022761444043748664
11/03/2011,0.021681953865763333
11/02/2011,0.01066266481873365
11/01/2011,-0.023606212684695954
10/31/2011,-0.012497070136027117
10/28/2011,0.0024554898592935135
10/27/2011,0.021080996521556816
10/26/2011,0.005401514631387461
10/25/2011,-0.022232598196234764
10/24/2011,0.010042472846830828
10/21/2011,0.011684725407610064
10/20/2011,0.0051145412377939
10/19/2011,-0.01661277488113597
10/18/2011,0.013907749618728142
10/17/2011,-0.015667301410470236
10/14/2011,0.05848048011788262
10/13/2011,0.01912484443967078
10/12/2011,0.009794244627867764
10/11/2011,0.01118824918295011
10/10/2011,0.04280554496309933
10/07/2011,0.0007965239699397814
10/06/2011,0.01983357359737632
10/05/2011,0.005578813258732849
10/04/2011,0.012875352227070399
10/03/2011,-0.03789992140810572
09/30/2011,-0.023620931857809516
09/29/2011,-0.002533780247537792
09/28/2011,-0.019468285632762015
09/27/2011,0.014006658429055944
09/26/2011,0.012140634449182144
09/23/2011,0.009315140646437863
09/22/2011,-0.03438437825530955
09/21/2011,-0.013592316285646784
09/20/2011,-7.318107295100368e-05
09/19/2011,-1.826655277427887e-05
09/16/2011,0.007593631882578111
09/15/2011,0.01971540833181232
09/14/2011,0.004815657493760758
09/13/2011,-0.0011317368738185951
09/12/2011,0.010040933077261572
09/09/2011,-0.018898643474094586
09/08/2011,0.0017414516357404446
09/07/2011,0.022693393243299404
09/06/2011,-0.005068246991244424
09/02/2011,-0.01438500074312607
09/01/2011,-0.01563885818933949
08/31/2011,0.0004808679353547553
08/30/2011,0.0030051227387490336
08/29/2011,0.02319403399101059
08/26/2011,0.013114421522370839
08/25/2011,-0.006210685005454665
08/24/2011,0.008615705114849208
08/23/2011,0.041451627792514684
08/22/2011,0.01476819892208154
08/19/2011,-0.027650130627815673
08/18/2011,-0.05302441485165126
08/17/2011,-0.010853491875513578
08/16/2011,-0.03271539652183629
08/15/2011,-0.011600451165666631
08/12/2011,0.0029174274185716793
08/11/2011,0.02389763202352145
08/10/2011,-0.0425524740463422
08/09/2011,0.05016299780191382
08/08/2011,-0.05702547495572028
08/05/2011,0.0026319779097053477
08/04/2011,-0.03933998834787883
08/03/2011,0.014804278635894065
08/02/2011,-0.02368279166616683
08/01/2011,0.005101929213826223
07/29/2011,-0.011866917627448573
07/28/2011,0.006126191006079065
07/27/2011,-0.024577510863633703
07/26/2011,0.0057191094944144495
07/25/2011,0.0012131277100506058
07/22/2011,0.018517655846412368
07/21/2011,0.019551464004718126
07/20/2011,-0.011949186758623595
07/19/2011,0.012791242282597239
07/18/2011,-0.004484543109596584
07/15/2011,0.1298447025672957
07/14/2011,-0.017315090866937503
07/13/2011,0.00795865341138312
07/12/2011,0.012763551302051361
07/11/2011,-0.008853495717473925
07/08/2011,-0.026728827209778726
07/07/2011,0.02099516085695886
07/06/2011,0.005484231449008669
07/05/2011,0.02189888659090934
07/01/2011,0.028930871074934018
06/30/2011,0.01770604779482887
06/29/2011,0.007940855752261602
06/28/2011,0.022473062644625154
06/27/2011,0.016677868805729437
06/24/2011,-0.011119856801086481
06/23/2011,-0.013942226466623651
06/22/2011,-0.012150141260143747
06/21/2011,0.017375915975006716
06/20/2011,-0.0009071725200550278
06/17/2011,-0.030677327486747407
06/16/2011,-0.005129752382306164
06/15/2011,-0.010661505001758251
06/14/2011,0.00721177286467848
06/13/2011,-0.009381556888975717
06/10/2011,-0.013972508383740662
06/09/2011,-0.004699731251506543
06/08/2011,0.0002697100594872902
06/07/2011,-0.003895982109576098
06/06/2011,-0.003861731362834629
06/03/2011,-0.009430675733159486
06/02/2011,0.004680352692839885
06/01/2011,-0.006464781682897181
05/31/2011,0.015588373796839134
05/27/2011,0.005346122371215965
05/26/2011,-0.0029634032937899237
05/25/2011,0.0027206230771209543
05/24/2011,-0.0002507796138665493
05/23/2011,-0.010762664143582316
05/20/2011,-0.01359061557756767
05/19/2011,0.0027179708634956735
05/18/2011,-0.0012253709102876414
05/17/2011,0.0232244471186305
05/16/2011,-0.02101785327331694
05/13/2011,-0.010279467340284223
05/12/2011,-0.0007470219539478368
05/11/2011,-0.013286346484537172
05/10/2011,0.009261940829661343
05/09/2011,0.004446070226632262
05/06/2011,0.0019279226600924292
05/05/2011,-0.0028369694167954805
05/04/2011,0.0035588584856562056
05/03/2011,-0.008671318540478753
05/02/2011,-0.010181906175877404
04/29/2011,0.01139470173146767
04/28/2011,0.00039041835308389894
04/27/2011,0.00927145484959907
04/26/2011,0.0147985574399959
04/25/2011,-9.520444667862102e-05
